대피소명,주소,위도,경도,유형
강일초등학교운동장,서울특별시 강동구 아리수로98길 24(강일동),37.564978,127.177318,지진대피소
용담어린이공원,서울특별시 관악구 봉천동 850-8,37.475512,126.94358,지진대피소
서강대학교 대운동장,서울특별시 마포구 고산16길 58(대흥동),37.551081,126.942173,지진대피소
서광어린이공원,서울특별시 관악구 신림동 98-402,37.475209,126.942666,지진대피소
가락초등학교,서울특별시 송파구 송파대로37길 45(가락동),37.499908,127.107791,지진대피소
신라어린이공원,서울특별시 관악구 신림동 744-1,37.473606,126.912582,지진대피소
한라어린이공원,서울특별시 관악구 신림동 750-39,37.475677,126.914744,지진대피소
아름어린이공원,서울특별시 성북구 길음동 1287-3,37.607553,127.015968,지진대피소
잠원흥동소공원,서울특별시 서초구 잠원동 162-1,37.507746,127.000426,지진대피소
새싹어린이공원,서울특별시 서초구 서초동 1686-10,37.497541,127.018272,지진대피소
훈련원공원,서울특별시 중구 을지로 227(을지로5가),37.56737,127.003892,지진대피소
은천어린이공원,서울특별시 관악구 봉천동 635-309,37.488301,126.94302,지진대피소
효령어린이공원,서울특별시 서초구 방배동 906-14,37.483163,126.997549,지진대피소
우면수변공원,서울특별시 서초구 우면동 749,37.45584,127.013599,지진대피소
봉천어린이공원,서울특별시 관악구 봉천동 1707-2,37.469262,126.964469,지진대피소
대협어린이공원,서울특별시 관악구 신림동 746-32,37.474833,126.913376,지진대피소
장미어린이공원,서울특별시 관악구 봉천동 148-103,37.479126,126.962395,지진대피소
청암중고등학교,서울특별시 노원구 중계로 244(중계동),37.651345,127.073654,지진대피소
고덕중학교 운동장,서울특별시 강동구 동남로82길 94(고덕동),37.560198,127.161314,지진대피소
일신어린이공원,서울특별시 성북구 종암동 134-8,37.600001,127.039576,지진대피소
성북동길 공영주차,서울특별시 성북구 성북동 230-20,37.594848,126.993732,지진대피소
성북동 우리마을 공동 제9호 주차장,서울특별시 성북구 성북동 348-19,37.59536,126.98947,지진대피소
북서울꿈의숲,서울특별시 강북구 월계로 173(번동),37.621557,127.040899,지진대피소
누리숲어린이공원,서울특별시 서초구 서초동 1301-25,37.502051,127.021195,지진대피소
서래상상어린이공원,서울특별시 서초구 반포동 71-6,37.498289,127.000331,지진대피소
햇님어린이공원,서울특별시 서초구 방배동 424-29,37.482956,126.985131,지진대피소
이수중학교 운동장,서울특별시 서초구 방배중앙로3길 32(방배동),37.480816,126.990389,지진대피소
서울특별시교육청 교육연수원,서울특별시 서초구 남부순환로 2248(방배동),37.471664,126.997245,지진대피소
청계산수변공원,서울특별시 서초구 신원동 296,37.451931,127.053319,지진대피소
면중초등학교운동장,서울특별시 중랑구 용마산로70길 43(면목동),37.582099,127.096946,지진대피소
e편한세상어린이공원,서울특별시 관악구 봉천동 1734,37.47717,126.941147,지진대피소
인헌어린이공원,서울특별시 관악구 봉천동 196-240,37.475399,126.962581,지진대피소
색동어린이공원,서울특별시 관악구 신림로70길 74(신림동),37.486454,126.932709,지진대피소
난곡어린이공원,서울특별시 관악구 신림동 1563-56,37.474117,126.915275,지진대피소
난우어린이공원,서울특별시 관악구 난곡로61길 1(신림동),37.480233,126.914084,지진대피소
분토골어린이공원,서울특별시 서초구 서초동 1627-4,37.488375,127.017458,지진대피소
용허리근린공원,서울특별시 서초구 서초동 1324-1,37.494286,127.02328,지진대피소
코아어린이공원,서울특별시 서초구 잠원동 72-4,37.509037,127.004037,지진대피소
영동중학교 운동장,서울특별시 서초구 성촌길 14(우면동),37.465666,127.025644,지진대피소
영락고등학교 운동장,서울특별시 관악구 청룡16길 25(봉천동),37.47628,126.944307,지진대피소
원당어린이공원,서울특별시 관악구 봉천동 196-2,37.474854,126.963437,지진대피소
새들어린이공원,서울특별시 관악구 신림동 1441-42,37.488668,126.925735,지진대피소
서원어린이공원,서울특별시 관악구 서원3길 10(신림동),37.476716,126.933421,지진대피소
청룡어린이공원,서울특별시 서초구 반포동 86-1,37.495872,126.999696,지진대피소
백범김구기념관,서울특별시 용산구 임정로 26(효창동),37.544739,126.959789,지진대피소
솔밭어린이공원,서울특별시 용산구 한강로1가 30-3,37.537302,126.973648,지진대피소
구룡중학교 운동장,서울특별시 강남구 선릉로 103(개포동),37.485693,127.05661,지진대피소
개포서근린공원,서울특별시 강남구 개포동 180,37.488824,127.063797,지진대피소
이태원마을숲 소공원,서울특별시 용산구 이태원동 260-87,37.541264,126.991538,지진대피소
학여울근린공원,서울특별시 강남구 개포로 509(개포동),37.490349,127.068806,지진대피소
구룡초등학교 운동장,서울특별시 강남구 개포로 263(개포동),37.480721,127.051967,지진대피소
논현소나무공원,서울특별시 강남구 논현동 239,37.515707,127.037476,지진대피소
대청중학교 운동장,서울특별시 강남구 양재천로 321(대치동),37.489978,127.058616,지진대피소
중대부속고등학교 운동장,서울특별시 강남구 선릉로 207(도곡동),37.492405,127.051985,지진대피소
독골근린공원,서울특별시 강남구 남부순환로378길 29(도곡동),37.485109,127.046973,지진대피소
도곡목련공원,서울특별시 강남구 도곡동 415-3,37.484962,127.044313,지진대피소
은천초등학교 운동장,서울특별시 관악구 은천로 69(봉천동),37.48673,126.942929,지진대피소
용답초등학교 운동장,서울특별시 성동구 천호대로78길 54(용답동),37.560326,127.054158,지진대피소
명달근린공원,서울특별시 서초구 서운로23길 17(서초동),37.498515,127.021073,지진대피소
용강중학교 운동장,서울특별시 용산구 이촌로65가길 91(이촌동),37.520845,126.976522,지진대피소
개일초등학교 운동장,서울특별시 강남구 개포로 401(개포동),37.485711,127.058039,지진대피소
소월길 어린이공원,서울특별시 용산구 이태원동 511,37.543543,126.989301,지진대피소
한남초등학교 운동장,서울특별시 용산구 한남대로 112(한남동),37.539073,127.004929,지진대피소
경기고등학교 운동장,서울특별시 강남구 영동대로 643(삼성동),37.51746,127.057064,지진대피소
샘터근린공원,서울특별시 강남구 삼성동 16-4,37.515366,127.047407,지진대피소
못골아래근린공원,서울특별시 강남구 자곡동 607,37.472904,127.09767,지진대피소
행복공원,서울특별시 강남구 세곡동 546,37.467268,127.097122,지진대피소
왕북초등학교 운동장,서울특별시 강남구 광평로31길 74(수서동),37.486065,127.086721,지진대피소
신사중학교 운동장,서울특별시 강남구 압구정로 123(압구정동),37.524249,127.021293,지진대피소
갈매기근린공원,서울특별시 강남구 압구정동 480,37.531868,127.034632,지진대피소
역삼소나무공원,서울특별시 강남구 역삼동 836-21,37.490979,127.033699,지진대피소
충현공원,서울특별시 강남구 역삼동 666-2,37.504759,127.036509,지진대피소
까치산근린공원,서울특별시 관악구 봉천동 산66-1,37.477808,126.967004,지진대피소
남강고등학교 운동장,서울특별시 관악구 난곡로34길 80(신림동),37.472333,126.925127,지진대피소
호박골어린이공원,서울특별시 관악구 신림동 1580-22,37.481993,126.923965,지진대피소
성수초등학교 운동장,서울특별시 성동구 아차산로17길 21(성수동2가),37.54407,127.06388,지진대피소
대청근린공원,서울특별시 강남구 개포로124길 24(일원동),37.492652,127.082539,지진대피소
영동고등학교 운동장,서울특별시 강남구 선릉로 742(청담동),37.52044,127.041983,지진대피소
청수근린공원,서울특별시 강남구 청담동 134-13,37.523298,127.058419,지진대피소
청담은행나무공원,서울특별시 강남구 도산대로67길 15(청담동),37.525139,127.044038,지진대피소
미도어린이공원,서울특별시 관악구 신림동 675-200,37.462839,126.915296,지진대피소
싸리재공원,서울특별시 서초구 잠원동 30-10,37.513346,127.018227,지진대피소
