대피소명,주소,위도,경도,유형
로얄동아아파트경로당,서울특별시 광진구 뚝섬로52마길 56,37.5282243,127.0813984,한파쉼터
경남아너스빌 경로당,서울특별시 광진구 자양로3길 49,37.5295176,127.0839518,한파쉼터
구립자양노인복지관,서울특별시 광진구 뚝섬로56길 20,37.5305421,127.0824757,한파쉼터
자양 구립제1경로당,서울특별시 광진구 뚝섬로56길 28,37.530283,127.082446,한파쉼터
유수지경로당,서울특별시 광진구 뚝섬로48길 46,37.5299959,127.0768171,한파쉼터
자양 구립제2경로당,서울특별시 광진구 뚝섬로62길 17,37.532535,127.088155,한파쉼터
자양2동주민센터,서울특별시 광진구 자양로3가길 26,37.528785,127.084456,한파쉼터
신양경로당,서울특별시 광진구 뚝섬로 543,37.534821,127.070567,한파쉼터
마실경로당,서울특별시 광진구 자양번영로7길 16-9 ,37.5362583,127.0754691,한파쉼터
자양종합사회복지관,서울특별시 광진구 자양번영로 35,37.532894,127.075196,한파쉼터
자양제3동경로당,서울특별시 광진구 자양번영로3길 16,37.5318992,127.0743003,한파쉼터
자양3동주민센터,서울특별시 광진구 뚝섬로 568,37.5338326,127.0728868,한파쉼터
한화꿈에그린아파트 경로당,서울특별시 광진구 뚝섬로24길 74,37.5333845,127.0619461,한파쉼터
한강우성아파트 경로당,서울특별시 광진구 능동로1길 15,37.5327268,127.0660018,한파쉼터
자양4동 제1경로당,서울특별시 광진구 동일로12길 24,37.5396209,127.0635531,한파쉼터
자양4동제4경로당,서울특별시 광진구 뚝섬로30가길 18,37.535113,127.065268,한파쉼터
노유산경로당,서울특별시 광진구 동일로10가길 15-2 ,37.5387394,127.0638371,한파쉼터
자양4동주민센터,서울특별시 광진구 뚝섬로26길 58,37.534057,127.066231,한파쉼터
자양4동제2경로당,서울특별시 광진구 동일로2길 17,37.5351173,127.0613158,한파쉼터
구의1동경로당,서울특별시 광진구 광나루로40길 6,37.5445034,127.0893848,한파쉼터
구의1동제2경로당,서울특별시 광진구 광나루로30가길 27,37.5439311,127.0835362,한파쉼터
구의1동주민센터,서울특별시 광진구 광나루로36길 56,37.5425184,127.0857555,한파쉼터
명성경로당,서울특별시 광진구 자양로26길 20-5 ,37.5413809,127.0851535,한파쉼터
래미안파크스위트경로당,서울특별시 광진구 광나루로 545,37.5460957,127.0906833,한파쉼터
구의2동주민센터,서울특별시 광진구 천호대로136길 55,37.5472462,127.0898911,한파쉼터
구의2동경로당,서울특별시 광진구 자양로38길 17-5 ,37.54722,127.089051,한파쉼터
소능경로당,서울특별시 광진구 자양로37길 85,37.547628,127.085923,한파쉼터
