대피소명,주소,위도,경도,유형
고덕전철역 지하1층역사,서울특별시 강동구 고덕로 지하 253 (고덕동),36.65181125474274,127.1512602409418,민방위대피시설
백련산 해모로APT(101동~109동 지하3층),"서울특별시 은평구 응암로30길 15(응암동, 백련산해모로)",36.69244211181714,126.9221903507128,민방위대피시설
잠실우성4차아파트 101동~108동 지하 1층,"서울특별시 송파구 백제고분로18길 30 (잠실동, 우성아파트)",36.5989936990357,127.08117706369885,민방위대피시설
사당해그린 아파트 지하주차장 1층,"서울특별시 동작구 사당로2길 40 (사당동, 사당해그린 아파트)",36.5880479922627,126.96299843514252,민방위대피시설
삼창프라자,서울특별시 마포구 마포대로 63 (도화동),,,민방위대피시설
마스터즈 빌딩,"서울특별시 마포구 독막로 331, 마스터즈타워빌딩 (도화동)",36.63916016994846,126.94917703527324,민방위대피시설
한전강동지점,"서울특별시 강동구 양재대로 1318, 한국전력 강동송파지사 (둔촌동)",36.62000235637552,127.13319297629285,민방위대피시설
창1동 주민센터 지하주차장 1층,"서울특별시 도봉구 해등로 46, 창1동 주민센터 (창동)",36.74456789999514,127.0425227518082,민방위대피시설
잠실본동 복합청사 지하2층,"서울특별시 송파구 백제고분로 145, 잠실본동 복합청사 지하 2층 (잠실동)",36.60224033702099,127.081436175791,민방위대피시설
잠실종합시장 지하주차장 1층,서울특별시 송파구 백제고분로 157(잠실동),36.60198309545991,127.0825457581022,민방위대피시설
홍익대학교 제3기숙사(지하1~2층주차장),"서울특별시 마포구 성미산로 55 (성산동, 홍익대학교제3기숙사)",36.656181612116455,126.91451694303018,민방위대피시설
선사현대아파트(지하 2-3층 주차장),서울특별시 강동구 상암로 11 (암사동),36.64858041725836,127.12355090569103,민방위대피시설
금란교회(지하주차장 3~6층),서울특별시 중랑구 망우로 455 (망우동),36.69690785285358,127.10078756149618,민방위대피시설
갑을빌딩(지하1층),"서울특별시 용산구 한강대로 350, 지하1층 (갈월동)",36.64584795861316,126.97186910389756,민방위대피시설
"서울시립대운동장 지하주차장 1,2,3구역","서울특별시 동대문구 서울시립대로 163, 서울시립대학교 (전농동)",36.67961151139978,127.05853935231364,민방위대피시설
DMC진흥아파트 101~106동 지하1~2층,"서울특별시 은평구 은평터널로 60 (수색동, DMC진흥)",36.68155962886154,126.9006945485674,민방위대피시설
노원평생학습관 지하1층,"서울특별시 노원구 동일로204길 13 (중계동, 노원평생학습관)",36.7363127980842,127.06553948994186,민방위대피시설
씨티21 지하1~2층 주차장,"서울특별시 서초구 반포대로 316 (잠원동, 씨티21)",36.60340308453208,126.99986967368932,민방위대피시설
안국약품빌딩 지하1층 주차장,서울특별시 영등포구 시흥대로 613(대림동),36.58364065272449,126.90487495570213,민방위대피시설
그린임광아파트 지하주차장 1~2층,"서울특별시 강서구 등촌로 113 (등촌동, 그린임광아파트)",36.63666454038858,126.86420096014174,민방위대피시설
탑스빌 아파트 지하1층,"서울특별시 금천구 금하로30길 34 (시흥동, 탑스빌아파트)",36.54501863169685,126.91601857019675,민방위대피시설
조달청 지하 1층,"서울특별시 서초구 반포대로 217 (반포동, 조달청빌딩)",36.59554300742026,127.00217282763906,민방위대피시설
대명아파트(지하1~2층주차장),"서울특별시 마포구 동교로39길 11 (연남동, 대명APT)",36.657875212912856,126.92383693410436,민방위대피시설
용산2가동 주민센터(지하1~3층),"서울특별시 용산구 신흥로 90, 용산2가동 주민센터, 용산치안센터 지하1~3층 (용산동2가)",36.64212629041526,126.98487404189768,민방위대피시설
브라운스톤 용산(지하1~2층),"서울특별시 용산구 효창원로 88 (용문동, 브라운스톤용산)",36.63244625503732,126.9589011397634,민방위대피시설
용산파크자이(지하1~5층),"서울특별시 용산구 한강대로 205,  지하1~5층 (한강로1가, 용산파크자이)",36.632806624821,126.97220579597617,민방위대피시설
