대피소명,주소,위도,경도,유형
9호선 동작(현충원)역,,37.502878,126.978153,비상대피시설(지하철역)
4호선 창동역,,37.653166,127.047731,비상대피시설(지하철역)
9호선 흑석(중앙대입구)역,,37.50877,126.963708,비상대피시설(지하철역)
9호선 노들역,,37.512887,126.953222,비상대피시설(지하철역)
9호선 노량진역,,37.513534,126.941005,비상대피시설(지하철역)
9호선 샛강역,,37.517274,126.928422,비상대피시설(지하철역)
9호선 여의도역,,37.52176,126.92403,비상대피시설(지하철역)
9호선 국회의사당역,,37.528105,126.917874,비상대피시설(지하철역)
9호선 당산역,,37.533406,126.902809,비상대피시설(지하철역)
9호선 선유도역,,37.53802,126.893525,비상대피시설(지하철역)
9호선 신목동역,,37.544277,126.88308,비상대피시설(지하철역)
9호선 염창역,,37.546936,126.874916,비상대피시설(지하철역)
4호선 노원역,,37.655128,127.061368,비상대피시설(지하철역)
9호선 등촌역,,37.550632,126.865689,비상대피시설(지하철역)
9호선 증미역,,37.557402,126.861939,비상대피시설(지하철역)
9호선 가양역,,37.561391,126.854456,비상대피시설(지하철역)
9호선 양천향교역,,37.568381,126.841333,비상대피시설(지하철역)
9호선 마곡나루역,,37.566778,126.82731,비상대피시설(지하철역)
9호선 신방화역,,37.567532,126.816601,비상대피시설(지하철역)
9호선 공항시장역,,37.563726,126.810678,비상대피시설(지하철역)
9호선 김포공항역,,37.561916,126.802152,비상대피시설(지하철역)
9호선 개화역,,37.578608,126.798153,비상대피시설(지하철역)
4호선 상계역,,37.660878,127.073572,비상대피시설(지하철역)
4호선 당고개역,,37.670272,127.079066,비상대피시설(지하철역)
진접선 별내별가람역,,37.66778,127.11581,비상대피시설(지하철역)
진접선 오남역,,37.705,127.19281,비상대피시설(지하철역)
진접선 진접역,,37.7205,127.2034,비상대피시설(지하철역)
7호선 석남(거북시장)역,,37.5062285,126.6762813,비상대피시설(지하철역)
7호선 산곡역,,37.5086,126.7035277,비상대피시설(지하철역)
7호선(인천) 부평구청역,,37.50848,126.72077,비상대피시설(지하철역)
7호선(인천) 굴포천역,,37.50681,126.73234,비상대피시설(지하철역)
7호선(인천) 삼산체육관역,,37.50724,126.74179,비상대피시설(지하철역)
7호선(인천) 상동역,,37.505814,126.753163,비상대피시설(지하철역)
7호선(인천) 부천시청역,,37.50444,126.76364,비상대피시설(지하철역)
7호선(인천) 신중동역,,37.50282,126.77566,비상대피시설(지하철역)
7호선(인천) 춘의역,,37.50365,126.78828,비상대피시설(지하철역)
7호선(인천) 부천종합운동장역,,37.50502,126.79661,비상대피시설(지하철역)
7호선(인천) 까치울역,,37.50613,126.81093,비상대피시설(지하철역)
3호선 오금역,,37.502162,127.128111,비상대피시설(지하철역)
3호선 경찰병원역,,37.495918,127.12454,비상대피시설(지하철역)
3호선 가락시장역,,37.492522,127.118234,비상대피시설(지하철역)
3호선 수서역,,37.487371,127.10188,비상대피시설(지하철역)
3호선 일원역,,37.483681,127.08439,비상대피시설(지하철역)
3호선 대청역,,37.493514,127.079532,비상대피시설(지하철역)
3호선 학여울역,,37.496663,127.070594,비상대피시설(지하철역)
3호선 대치역,,37.494612,127.063642,비상대피시설(지하철역)
3호선 도곡역,,37.490858,127.055381,비상대피시설(지하철역)
3호선 매봉역,,37.486947,127.046769,비상대피시설(지하철역)
3호선 양재(서초구청)역,,37.484147,127.034631,비상대피시설(지하철역)
3호선 남부터미널(예술의전당)역,,37.485013,127.016189,비상대피시설(지하철역)
3호선 교대(법원.검찰청)역,,37.493415,127.01408,비상대피시설(지하철역)
3호선 고속터미널역,,37.50481,127.004943,비상대피시설(지하철역)
3호선 잠원역,,37.512759,127.01122,비상대피시설(지하철역)
3호선 신사역,,37.516334,127.020114,비상대피시설(지하철역)
3호선 압구정역,,37.527072,127.028461,비상대피시설(지하철역)
3호선 옥수역,,37.540685,127.017965,비상대피시설(지하철역)
3호선 금호역,,37.548034,127.015872,비상대피시설(지하철역)
3호선 약수역,,37.55434,127.010655,비상대피시설(지하철역)
인천2호선 운연(서창)역,,37.440127,126.75997,비상대피시설(지하철역)
인천2호선 인천대공원역,,37.448769,126.752618,비상대피시설(지하철역)
인천2호선 남동구청역,,37.448161,126.736939,비상대피시설(지하철역)
인천2호선 만수역,,37.454911,126.732094,비상대피시설(지하철역)
인천2호선 모래내시장역,,37.45583,126.719298,비상대피시설(지하철역)
인천2호선 석천사거리역,,37.456805,126.709986,비상대피시설(지하철역)
인천2호선 인천시청역,,37.456833,126.701306,비상대피시설(지하철역)
인천2호선 석바위시장역,,37.457611,126.692575,비상대피시설(지하철역)
3호선 동대입구역,,37.559052,127.005602,비상대피시설(지하철역)
